DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER;TOTAL PRICE;RATES;EUR
11/04/2024;FR;EUR;CSC;ZTA;1;15.00;1.00;15.00
11/04/2024;FR;EUR;WEBSITE;ZKL;3;0.00;1.00;0.00
11/04/2024;FR;EUR;WEBSITE;ZTA;45;2303.39;1.00;2303.39
11/04/2024;GB;GBP;CSC;ZKL;12;0.00;1.21;0.00
11/04/2024;GB;GBP;CSC;ZL2;3;27.00;1.21;32.67
11/04/2024;GB;GBP;CSC;ZRS;3;0.00;1.21;0.00
11/04/2024;GB;GBP;CSC;ZTA;15;349.00;1.21;422.29
11/04/2024;GB;GBP;CSC;ZUP;3;87.00;1.21;105.27
11/04/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
11/04/2024;GB;GBP;DIRECTRETAIL;ZTA;33;1202.00;1.21;1454.42
11/04/2024;GB;GBP;INDIRECTRETAILSR;ZDE;108;4362.00;1.21;5278.02
11/04/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;1;29.00;1.21;35.09
11/04/2024;GB;GBP;WEBSITE;ZKL;3;0.00;1.21;0.00
11/04/2024;GB;GBP;WEBSITE;ZL2;125;1119.00;1.21;1353.99
11/04/2024;GB;GBP;WEBSITE;ZL3;5;45.00;1.21;54.45
11/04/2024;GB;GBP;WEBSITE;ZLD;99;990.00;1.21;1197.90
11/04/2024;GB;GBP;WEBSITE;ZTA;860;81068.41;1.21;98092.78
11/04/2024;GB;GBP;WEBSITE;ZUP;8;222.00;1.21;268.62
11/04/2024;ID;IDR;CEF;ZKL;2;0.00;0.00;0.00
11/04/2024;ID;IDR;CEF;ZTA;854;173435010.00;0.00;10406.10
11/04/2024;ID;IDR;CSC;ZTA;10;5107000.00;0.00;306.42
11/04/2024;ID;IDR;DIRECTRETAIL;ZKL;4;0.00;0.00;0.00
11/04/2024;ID;IDR;DIRECTRETAIL;ZTA;1811;542706000.00;0.00;32562.36
11/04/2024;ID;IDR;WEBSITE;ZTA;157;82442000.00;0.00;4946.52
11/04/2024;KG;KGS;CEF;ZTA;11;27864.00;0.01;306.50
11/04/2024;MA;MAD;CEF;ZTA;24;12640.00;0.10;1200.80
11/04/2024;MA;MAD;DIRECTRETAIL;ZKL;1;0.00;0.10;0.00
11/04/2024;MA;MAD;DIRECTRETAIL;ZTA;28;14180.00;0.10;1347.10
11/04/2024;MV;MVR;DIRECTRETAIL;ZTA;7;9865.00;0.06;601.77
11/04/2024;MX;MXN;CEF;ZTA;123;83121.30;0.05;3898.39
11/04/2024;MX;MXN;CSC;ZLD;2;2.00;0.05;0.09
11/04/2024;MX;MXN;CSC;ZTA;121;83156.97;0.05;3900.06
11/04/2024;MX;MXN;DIRECTRETAIL;ZTA;506;489051.60;0.05;22936.52
11/04/2024;MX;MXN;INDIRECTRETAIL;ZBC;225;117500.70;0.05;5510.78
11/04/2024;MX;MXN;WEBSITE;ZKL;1;0.00;0.05;0.00
11/04/2024;MX;MXN;WEBSITE;ZL2;2;1976.00;0.05;92.67
11/04/2024;MX;MXN;WEBSITE;ZLD;16;1614.00;0.05;75.70
11/04/2024;MX;MXN;WEBSITE;ZTA;164;140772.14;0.05;6602.21
11/04/2024;PH;PHP;CEF;ZKL;1;0.00;0.02;0.00
11/04/2024;PH;PHP;CEF;ZTA;711;145720.00;0.02;2382.52
11/04/2024;PH;PHP;DIRECTRETAIL;ZTA;683;1004929.00;0.02;16430.59
11/04/2024;PH;PHP;INDIRECTRETAIL;ZBC;1;790.00;0.02;12.92
11/04/2024;PH;PHP;INDIRECTRETAILSR;ZDE;12;20280.00;0.02;331.58
11/04/2024;PH;PHP;WEBSITE;ZTA;192;431431.00;0.02;7053.90
11/04/2024;SK;EUR;CEF;ZBC;87;3054.30;1.00;3054.30
11/04/2024;SK;EUR;CEF;ZTA;24;796.00;1.00;796.00
11/04/2024;SK;EUR;CSC;ZKL;5;0.00;1.00;0.00
11/04/2024;SK;EUR;CSC;ZTA;60;2649.50;1.00;2649.50
11/04/2024;SK;EUR;DIRECTRETAIL;ZKL;132;0.00;1.00;0.00
11/04/2024;SK;EUR;DIRECTRETAIL;ZTA;1437;56006.20;1.00;56006.20
11/04/2024;SK;EUR;INDIRECTRETAIL;ZBC;49;1465.90;1.00;1465.90
11/04/2024;SK;EUR;WEBSITE;ZKL;3;0.00;1.00;0.00
11/04/2024;SK;EUR;WEBSITE;ZL2;2;71.00;1.00;71.00
11/04/2024;SK;EUR;WEBSITE;ZLD;4;54.00;1.00;54.00
11/04/2024;SK;EUR;WEBSITE;ZTA;282;21816.05;1.00;21816.05
11/04/2024;TN;TND;CEF;ZTA;139;23328.00;0.30;7021.73
11/04/2024;TN;TND;CSC;ZTA;1;250.00;0.30;75.25
11/04/2024;TN;TND;WEBSITE;ZTA;1;170.00;0.30;51.17
12/04/2024;AE;AED;CSC;ZKL;4;0.00;0.26;0.00
12/04/2024;AE;AED;DIRECTRETAIL;ZKL;3;0.00;0.26;0.00
12/04/2024;AE;AED;DIRECTRETAIL;ZTA;34;11400.00;0.26;2964.00
12/04/2024;AE;AED;INDIRECTRETAIL;ZBC;2;360.00;0.26;93.60
12/04/2024;AE;AED;WEBSITE;ZTA;53;21980.00;0.26;5714.80
12/04/2024;CR;CRC;CEF;ZTA;6;314000.00;0.00;596.60
12/04/2024;CR;CRC;CSC;ZTA;1;63100.00;0.00;119.89
12/04/2024;CR;CRC;WEBSITE;ZLD;2;4800.00;0.00;9.12
12/04/2024;CR;CRC;WEBSITE;ZTA;3;67600.00;0.00;128.44
12/04/2024;CZ;CZK;CEF;ZTA;53;32945.00;0.04;1304.62
12/04/2024;CZ;CZK;CSC;ZKL;4;0.00;0.04;0.00
12/04/2024;CZ;CZK;CSC;ZTA;114;128783.00;0.04;5099.81
12/04/2024;CZ;CZK;DIRECTRETAIL;ZKL;265;0.00;0.04;0.00
12/04/2024;CZ;CZK;DIRECTRETAIL;ZTA;6085;7421445.50;0.04;293889.24
12/04/2024;CZ;CZK;INDIRECTRETAIL;ZBC;39;15171.00;0.04;600.77
12/04/2024;CZ;CZK;WEBSITE;ZKL;3;0.00;0.04;0.00
12/04/2024;CZ;CZK;WEBSITE;ZL2;2;2480.00;0.04;98.21
12/04/2024;CZ;CZK;WEBSITE;ZLD;3;1125.00;0.04;44.55
12/04/2024;CZ;CZK;WEBSITE;ZTA;602;1384414.00;0.04;54822.79
12/04/2024;DE;EUR;ATHOME;ZFG;187;0.00;1.00;0.00
12/04/2024;DE;EUR;CEF;ZTA;251;9334.00;1.00;9334.00
12/04/2024;DE;EUR;CSC;ZKL;24;0.00;1.00;0.00
12/04/2024;DE;EUR;CSC;ZL2;1;69.00;1.00;69.00
12/04/2024;DE;EUR;CSC;ZLD;2;0.00;1.00;0.00
12/04/2024;DE;EUR;CSC;ZTA;88;69.00;1.00;69.00
12/04/2024;DE;EUR;DIRECTRETAIL;ZKL;33;0.00;1.00;0.00
12/04/2024;DE;EUR;DIRECTRETAIL;ZLD;1;0.00;1.00;0.00
12/04/2024;DE;EUR;DIRECTRETAIL;ZTA;544;22947.56;1.00;22947.56
12/04/2024;DE;EUR;INDIRECTRETAIL;ZBC;3;177.00;1.00;177.00
12/04/2024;DE;EUR;INDIRECTRETAILSR;ZDE;368;23872.00;1.00;23872.00
12/04/2024;DE;EUR;INDIRECTRETAILSR;ZFG;305;0.00;1.00;0.00
12/04/2024;DE;EUR;WEBSITE;ZKL;14;0.00;1.00;0.00
12/04/2024;DE;EUR;WEBSITE;ZL2;60;3900.00;1.00;3900.00
12/04/2024;DE;EUR;WEBSITE;ZL3;16;964.00;1.00;964.00
12/04/2024;DE;EUR;WEBSITE;ZLD;180;0.00;1.00;0.00
12/04/2024;DE;EUR;WEBSITE;ZTA;958;87233.75;1.00;87233.75
12/04/2024;EG;EGP;CSC;ZKL;1;0.00;0.02;0.00
12/04/2024;EG;EGP;CSC;ZTA;60;78920.23;0.02;1483.70
12/04/2024;EG;EGP;DIRECTRETAIL;ZKL;62;0.00;0.02;0.00
12/04/2024;EG;EGP;DIRECTRETAIL;ZTA;869;642378.03;0.02;12076.71
12/04/2024;EG;EGP;INDIRECTRETAILSR;ZDE;63;56508.26;0.02;1062.36
12/04/2024;EG;EGP;WEBSITE;ZKL;2;0.00;0.02;0.00
12/04/2024;EG;EGP;WEBSITE;ZTA;234;360216.33;0.02;6772.07
12/04/2024;FR;EUR;CSC;ZKL;6;0.00;1.00;0.00
12/04/2024;FR;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
12/04/2024;FR;EUR;WEBSITE;ZTA;51;2396.65;1.00;2396.65
12/04/2024;GB;GBP;CSC;ZKL;14;0.00;1.21;0.00
12/04/2024;GB;GBP;CSC;ZL2;6;51.00;1.21;61.71
12/04/2024;GB;GBP;CSC;ZLD;1;10.00;1.21;12.10
12/04/2024;GB;GBP;CSC;ZTA;21;996.90;1.21;1206.25
12/04/2024;GB;GBP;CSC;ZUP;2;58.00;1.21;70.18
12/04/2024;GB;GBP;DIRECTRETAIL;ZTA;36;1345.00;1.21;1627.45
12/04/2024;GB;GBP;INDIRECTRETAILSR;ZDE;118;4812.00;1.21;5822.52
12/04/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;4;116.00;1.21;140.36
12/04/2024;GB;GBP;WEBSITE;ZKL;3;0.00;1.21;0.00
12/04/2024;GB;GBP;WEBSITE;ZL2;73;657.00;1.21;794.97
12/04/2024;GB;GBP;WEBSITE;ZL3;7;63.00;1.21;76.23
12/04/2024;GB;GBP;WEBSITE;ZLD;96;960.00;1.21;1161.60
12/04/2024;GB;GBP;WEBSITE;ZTA;769;78959.03;1.21;95540.43
12/04/2024;GB;GBP;WEBSITE;ZUP;9;231.00;1.21;279.51
12/04/2024;ID;IDR;CEF;ZKL;3;0.00;0.00;0.00
12/04/2024;ID;IDR;CEF;ZTA;1092;223241006.00;0.00;13394.46
12/04/2024;ID;IDR;CSC;ZKL;2;0.00;0.00;0.00
12/04/2024;ID;IDR;CSC;ZTA;12;3581000.00;0.00;214.86
12/04/2024;ID;IDR;DIRECTRETAIL;ZKL;6;0.00;0.00;0.00
12/04/2024;ID;IDR;DIRECTRETAIL;ZTA;1806;570680000.00;0.00;34240.80
12/04/2024;ID;IDR;WEBSITE;ZTA;177;91726000.00;0.00;5503.56
12/04/2024;KG;KGS;CEF;ZTA;25;59374.00;0.01;653.11
12/04/2024;MA;MAD;CEF;ZTA;32;16110.00;0.10;1530.45
12/04/2024;MA;MAD;DIRECTRETAIL;ZKL;1;0.00;0.10;0.00
12/04/2024;MA;MAD;DIRECTRETAIL;ZTA;15;8425.00;0.10;800.38
12/04/2024;MX;MXN;CEF;ZTA;181;118106.20;0.05;5539.18
12/04/2024;MX;MXN;CSC;ZKL;7;0.00;0.05;0.00
12/04/2024;MX;MXN;CSC;ZL2;3;2964.00;0.05;139.01
12/04/2024;MX;MXN;CSC;ZLD;4;4.00;0.05;0.19
12/04/2024;MX;MXN;CSC;ZTA;97;65517.37;0.05;3072.76
12/04/2024;MX;MXN;DIRECTRETAIL;ZKL;3;0.00;0.05;0.00
12/04/2024;MX;MXN;DIRECTRETAIL;ZTA;488;445109.50;0.05;20875.64
12/04/2024;MX;MXN;INDIRECTRETAIL;ZBC;278;146892.70;0.05;6889.27
12/04/2024;MX;MXN;WEBSITE;ZKL;2;0.00;0.05;0.00
12/04/2024;MX;MXN;WEBSITE;ZL2;1;988.00;0.05;46.34
12/04/2024;MX;MXN;WEBSITE;ZLD;14;1912.00;0.05;89.67
12/04/2024;MX;MXN;WEBSITE;ZTA;105;101214.14;0.05;4746.94
12/04/2024;PH;PHP;CEF;ZKL;1;0.00;0.02;0.00
12/04/2024;PH;PHP;CEF;ZTA;252;106850.00;0.02;1747.00
12/04/2024;PH;PHP;DIRECTRETAIL;ZKL;1;0.00;0.02;0.00
12/04/2024;PH;PHP;DIRECTRETAIL;ZTA;759;1124630.00;0.02;18387.70
12/04/2024;PH;PHP;INDIRECTRETAILSR;ZDE;14;23660.00;0.02;386.84
12/04/2024;PH;PHP;WEBSITE;ZTA;196;429029.00;0.02;7014.62
12/04/2024;SK;EUR;CEF;ZBC;106;3551.40;1.00;3551.40
12/04/2024;SK;EUR;CEF;ZTA;21;560.60;1.00;560.60
12/04/2024;SK;EUR;CSC;ZKL;2;0.00;1.00;0.00
12/04/2024;SK;EUR;CSC;ZTA;44;1403.35;1.00;1403.35
12/04/2024;SK;EUR;DIRECTRETAIL;ZKL;164;0.00;1.00;0.00
12/04/2024;SK;EUR;DIRECTRETAIL;ZTA;1739;68281.20;1.00;68281.20
12/04/2024;SK;EUR;INDIRECTRETAIL;ZBC;49;1321.80;1.00;1321.80
12/04/2024;SK;EUR;WEBSITE;ZKL;3;0.00;1.00;0.00
12/04/2024;SK;EUR;WEBSITE;ZLD;1;13.50;1.00;13.50
12/04/2024;SK;EUR;WEBSITE;ZTA;219;12266.55;1.00;12266.55
12/04/2024;TN;TND;CEF;ZKL;1;0.00;0.30;0.00
12/04/2024;TN;TND;CEF;ZTA;174;29714.00;0.30;8943.91
12/04/2024;TN;TND;CSC;ZTA;5;1197.00;0.30;360.30
12/04/2024;TN;TND;DIRECTRETAIL;ZKL;18;0.00;0.30;0.00
12/04/2024;TN;TND;DIRECTRETAIL;ZTA;374;57936.00;0.30;17438.74
12/04/2024;TN;TND;WEBSITE;ZTA;5;1210.00;0.30;364.21
13/04/2024;AE;AED;CSC;ZKL;2;0.00;0.26;0.00
13/04/2024;AE;AED;DIRECTRETAIL;ZKL;5;0.00;0.26;0.00
13/04/2024;AE;AED;DIRECTRETAIL;ZTA;31;9800.00;0.26;2548.00
13/04/2024;AE;AED;INDIRECTRETAIL;ZBC;9;1570.00;0.26;408.20
13/04/2024;AE;AED;WEBSITE;ZTA;49;23670.00;0.26;6154.20
13/04/2024;CR;CRC;CEF;ZTA;1;38000.00;0.00;72.20
13/04/2024;CR;CRC;WEBSITE;ZTA;2;64800.00;0.00;123.12
13/04/2024;CZ;CZK;CEF;ZTA;15;6503.00;0.04;257.52
13/04/2024;CZ;CZK;CSC;ZKL;2;0.00;0.04;0.00
13/04/2024;CZ;CZK;CSC;ZTA;4;2385.00;0.04;94.45
13/04/2024;CZ;CZK;DIRECTRETAIL;ZKL;213;0.00;0.04;0.00
13/04/2024;CZ;CZK;DIRECTRETAIL;ZTA;3671;4442107.00;0.04;175907.44
13/04/2024;CZ;CZK;INDIRECTRETAIL;ZBC;19;7391.00;0.04;292.68
13/04/2024;CZ;CZK;WEBSITE;ZKL;4;0.00;0.04;0.00
13/04/2024;CZ;CZK;WEBSITE;ZL2;1;1490.00;0.04;59.00
13/04/2024;CZ;CZK;WEBSITE;ZLD;1;375.00;0.04;14.85
13/04/2024;CZ;CZK;WEBSITE;ZTA;330;662865.00;0.04;26249.45
13/04/2024;DE;EUR;ATHOME;ZFG;119;0.00;1.00;0.00
13/04/2024;DE;EUR;CEF;ZTA;346;13432.60;1.00;13432.60
13/04/2024;DE;EUR;CSC;ZKL;12;0.00;1.00;0.00
13/04/2024;DE;EUR;CSC;ZTA;14;69.00;1.00;69.00
13/04/2024;DE;EUR;DIRECTRETAIL;ZKL;49;0.00;1.00;0.00
13/04/2024;DE;EUR;DIRECTRETAIL;ZL2;1;69.00;1.00;69.00
13/04/2024;DE;EUR;DIRECTRETAIL;ZLD;5;0.00;1.00;0.00
13/04/2024;DE;EUR;DIRECTRETAIL;ZTA;1003;39484.01;1.00;39484.01
13/04/2024;DE;EUR;INDIRECTRETAIL;ZBC;13;687.00;1.00;687.00
13/04/2024;DE;EUR;INDIRECTRETAILSR;ZDE;348;23832.00;1.00;23832.00
13/04/2024;DE;EUR;INDIRECTRETAILSR;ZFG;297;0.00;1.00;0.00
13/04/2024;DE;EUR;WEBSITE;ZKL;17;0.00;1.00;0.00
13/04/2024;DE;EUR;WEBSITE;ZL2;56;3664.00;1.00;3664.00
13/04/2024;DE;EUR;WEBSITE;ZL3;13;797.00;1.00;797.00
13/04/2024;DE;EUR;WEBSITE;ZLD;131;0.00;1.00;0.00
13/04/2024;DE;EUR;WEBSITE;ZTA;807;74388.35;1.00;74388.35
13/04/2024;EG;EGP;CSC;ZKL;2;0.00;0.02;0.00
13/04/2024;EG;EGP;CSC;ZTA;93;152790.07;0.02;2872.45
13/04/2024;EG;EGP;DIRECTRETAIL;ZKL;87;0.00;0.02;0.00
13/04/2024;EG;EGP;DIRECTRETAIL;ZTA;971;755879.32;0.02;14210.53
13/04/2024;EG;EGP;INDIRECTRETAILSR;ZDE;57;50504.26;0.02;949.48
13/04/2024;EG;EGP;WEBSITE;ZKL;11;0.00;0.02;0.00
13/04/2024;EG;EGP;WEBSITE;ZTA;356;555963.48;0.02;10452.11
13/04/2024;FR;EUR;CSC;ZKL;7;0.00;1.00;0.00
13/04/2024;FR;EUR;CSC;ZTA;2;54.00;1.00;54.00
13/04/2024;FR;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
13/04/2024;FR;EUR;WEBSITE;ZTA;46;2416.20;1.00;2416.20
13/04/2024;GB;GBP;CSC;ZKL;6;0.00;1.21;0.00
13/04/2024;GB;GBP;CSC;ZTA;7;70.00;1.21;84.70
13/04/2024;GB;GBP;CSC;ZUP;1;19.00;1.21;22.99
13/04/2024;GB;GBP;DIRECTRETAIL;ZKL;2;0.00;1.21;0.00
13/04/2024;GB;GBP;DIRECTRETAIL;ZTA;27;1667.00;1.21;2017.07
13/04/2024;GB;GBP;INDIRECTRETAILSR;ZDE;62;2468.00;1.21;2986.28
13/04/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;5;145.00;1.21;175.45
13/04/2024;GB;GBP;WEBSITE;ZKL;4;0.00;1.21;0.00
13/04/2024;GB;GBP;WEBSITE;ZL2;65;582.00;1.21;704.22
13/04/2024;GB;GBP;WEBSITE;ZL3;8;72.00;1.21;87.12
13/04/2024;GB;GBP;WEBSITE;ZLD;90;900.00;1.21;1089.00
13/04/2024;GB;GBP;WEBSITE;ZTA;564;55584.38;1.21;67257.10
13/04/2024;GB;GBP;WEBSITE;ZUP;3;87.00;1.21;105.27
13/04/2024;ID;IDR;CEF;ZTA;1193;228279011.00;0.00;13696.74
13/04/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
13/04/2024;ID;IDR;CSC;ZTA;14;4672000.00;0.00;280.32
13/04/2024;ID;IDR;DIRECTRETAIL;ZKL;4;0.00;0.00;0.00
13/04/2024;ID;IDR;DIRECTRETAIL;ZTA;1829;565854000.00;0.00;33951.24
13/04/2024;ID;IDR;WEBSITE;ZKL;1;0.00;0.00;0.00
13/04/2024;ID;IDR;WEBSITE;ZTA;204;122222000.00;0.00;7333.32
13/04/2024;KG;KGS;CEF;ZTA;22;53500.00;0.01;588.50
13/04/2024;MA;MAD;CEF;ZTA;21;12125.00;0.10;1151.88
13/04/2024;MA;MAD;CSC;ZTA;1;800.00;0.10;76.00
13/04/2024;MA;MAD;DIRECTRETAIL;ZKL;3;0.00;0.10;0.00
13/04/2024;MA;MAD;DIRECTRETAIL;ZTA;17;9580.00;0.10;910.10
13/04/2024;MA;MAD;WEBSITE;ZTA;1;560.00;0.10;53.20
13/04/2024;MV;MVR;DIRECTRETAIL;ZTA;17;21680.00;0.06;1322.48
13/04/2024;MX;MXN;CEF;ZTA;137;87675.00;0.05;4111.96
13/04/2024;MX;MXN;CSC;ZKL;11;0.00;0.05;0.00
13/04/2024;MX;MXN;CSC;ZL2;1;988.00;0.05;46.34
13/04/2024;MX;MXN;CSC;ZLD;5;5.00;0.05;0.23
13/04/2024;MX;MXN;CSC;ZTA;38;26220.40;0.05;1229.74
13/04/2024;MX;MXN;DIRECTRETAIL;ZKL;8;0.00;0.05;0.00
13/04/2024;MX;MXN;DIRECTRETAIL;ZTA;462;438232.00;0.05;20553.08
13/04/2024;MX;MXN;INDIRECTRETAIL;ZBC;259;141861.00;0.05;6653.28
13/04/2024;MX;MXN;WEBSITE;ZL2;1;988.00;0.05;46.34
13/04/2024;MX;MXN;WEBSITE;ZLD;12;12.00;0.05;0.56
13/04/2024;MX;MXN;WEBSITE;ZTA;55;60525.97;0.05;2838.67
13/04/2024;PH;PHP;CEF;ZTA;572;122320.00;0.02;1999.93
13/04/2024;PH;PHP;DIRECTRETAIL;ZKL;1;0.00;0.02;0.00
13/04/2024;PH;PHP;DIRECTRETAIL;ZTA;854;1418090.00;0.02;23185.77
13/04/2024;PH;PHP;INDIRECTRETAILSR;ZDE;12;20280.00;0.02;331.58
13/04/2024;PH;PHP;WEBSITE;ZTA;151;373840.00;0.02;6112.28
13/04/2024;SK;EUR;CEF;ZBC;83;2778.70;1.00;2778.70
13/04/2024;SK;EUR;CEF;ZTA;40;1200.00;1.00;1200.00
13/04/2024;SK;EUR;CSC;ZKL;1;0.00;1.00;0.00
13/04/2024;SK;EUR;CSC;ZTA;4;281.05;1.00;281.05
13/04/2024;SK;EUR;DIRECTRETAIL;ZKL;153;0.00;1.00;0.00
13/04/2024;SK;EUR;DIRECTRETAIL;ZTA;1287;57618.40;1.00;57618.40
13/04/2024;SK;EUR;INDIRECTRETAIL;ZBC;29;670.20;1.00;670.20
13/04/2024;SK;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
13/04/2024;SK;EUR;WEBSITE;ZTA;94;6139.35;1.00;6139.35
13/04/2024;TN;TND;CEF;ZTA;148;25872.00;0.30;7787.47
13/04/2024;TN;TND;CSC;ZTA;3;470.00;0.30;141.47
13/04/2024;TN;TND;DIRECTRETAIL;ZKL;14;0.00;0.30;0.00
13/04/2024;TN;TND;DIRECTRETAIL;ZTA;322;50091.00;0.30;15077.39
13/04/2024;TN;TND;WEBSITE;ZTA;1;130.00;0.30;39.13
14/04/2024;AE;AED;CSC;ZKL;3;0.00;0.26;0.00
14/04/2024;AE;AED;DIRECTRETAIL;ZKL;3;0.00;0.26;0.00
14/04/2024;AE;AED;DIRECTRETAIL;ZTA;39;10665.00;0.26;2772.90
14/04/2024;AE;AED;INDIRECTRETAIL;ZBC;6;880.00;0.26;228.80
14/04/2024;AE;AED;WEBSITE;ZTA;44;15625.00;0.26;4062.50
14/04/2024;CZ;CZK;CEF;ZTA;20;11535.00;0.04;456.79
14/04/2024;CZ;CZK;CSC;ZKL;3;0.00;0.04;0.00
14/04/2024;CZ;CZK;CSC;ZTA;1;179.00;0.04;7.09
14/04/2024;CZ;CZK;DIRECTRETAIL;ZKL;224;0.00;0.04;0.00
14/04/2024;CZ;CZK;DIRECTRETAIL;ZTA;3011;3513951.00;0.04;139152.46
14/04/2024;CZ;CZK;INDIRECTRETAIL;ZBC;13;5057.00;0.04;200.26
14/04/2024;CZ;CZK;WEBSITE;ZKL;1;0.00;0.04;0.00
14/04/2024;CZ;CZK;WEBSITE;ZLD;2;750.00;0.04;29.70
14/04/2024;CZ;CZK;WEBSITE;ZTA;603;1405100.00;0.04;55641.96
14/04/2024;DE;EUR;ATHOME;ZFG;80;0.00;1.00;0.00
14/04/2024;DE;EUR;CEF;ZTA;225;8845.00;1.00;8845.00
14/04/2024;DE;EUR;DIRECTRETAIL;ZTA;19;864.23;1.00;864.23
14/04/2024;DE;EUR;INDIRECTRETAILSR;ZDE;82;4818.00;1.00;4818.00
14/04/2024;DE;EUR;INDIRECTRETAILSR;ZFG;71;0.00;1.00;0.00
14/04/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;1;74.00;1.00;74.00
14/04/2024;DE;EUR;WEBSITE;ZKL;34;0.00;1.00;0.00
14/04/2024;DE;EUR;WEBSITE;ZL2;30;1830.00;1.00;1830.00
14/04/2024;DE;EUR;WEBSITE;ZL3;3;207.00;1.00;207.00
14/04/2024;DE;EUR;WEBSITE;ZLD;204;0.00;1.00;0.00
14/04/2024;DE;EUR;WEBSITE;ZTA;957;95277.27;1.00;95277.27
14/04/2024;EG;EGP;CSC;ZKL;1;0.00;0.02;0.00
14/04/2024;EG;EGP;CSC;ZTA;117;240180.08;0.02;4515.39
14/04/2024;EG;EGP;DIRECTRETAIL;ZKL;69;0.00;0.02;0.00
14/04/2024;EG;EGP;DIRECTRETAIL;ZTA;836;716741.77;0.02;13474.75
14/04/2024;EG;EGP;INDIRECTRETAILSR;ZDE;65;53316.36;0.02;1002.35
14/04/2024;EG;EGP;WEBSITE;ZKL;7;0.00;0.02;0.00
14/04/2024;EG;EGP;WEBSITE;ZTA;520;843228.89;0.02;15852.70
14/04/2024;FR;EUR;WEBSITE;ZKL;8;0.00;1.00;0.00
14/04/2024;FR;EUR;WEBSITE;ZTA;49;3198.38;1.00;3198.38
14/04/2024;GB;GBP;CSC;ZKL;3;0.00;1.21;0.00
14/04/2024;GB;GBP;CSC;ZL2;1;9.00;1.21;10.89
14/04/2024;GB;GBP;CSC;ZTA;3;61.00;1.21;73.81
14/04/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
14/04/2024;GB;GBP;DIRECTRETAIL;ZTA;16;993.00;1.21;1201.53
14/04/2024;GB;GBP;INDIRECTRETAILSR;ZDE;70;2850.00;1.21;3448.50
14/04/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;6;174.00;1.21;210.54
14/04/2024;GB;GBP;WEBSITE;ZKL;2;0.00;1.21;0.00
14/04/2024;GB;GBP;WEBSITE;ZL2;87;780.00;1.21;943.80
14/04/2024;GB;GBP;WEBSITE;ZL3;5;45.00;1.21;54.45
14/04/2024;GB;GBP;WEBSITE;ZLD;89;890.00;1.21;1076.90
14/04/2024;GB;GBP;WEBSITE;ZTA;704;69334.15;1.21;83894.32
14/04/2024;GB;GBP;WEBSITE;ZUP;4;106.00;1.21;128.26
14/04/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
14/04/2024;ID;IDR;CEF;ZTA;1097;231107010.00;0.00;13866.42
14/04/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
14/04/2024;ID;IDR;CSC;ZTA;13;6882000.00;0.00;412.92
14/04/2024;ID;IDR;DIRECTRETAIL;ZKL;5;0.00;0.00;0.00
14/04/2024;ID;IDR;DIRECTRETAIL;ZTA;1873;570337000.00;0.00;34220.22
14/04/2024;ID;IDR;WEBSITE;ZTA;174;95391000.00;0.00;5723.46
14/04/2024;KG;KGS;CEF;ZTA;21;54900.00;0.01;603.90
14/04/2024;MA;MAD;CEF;ZTA;6;4105.00;0.10;389.98
14/04/2024;MA;MAD;CSC;ZKL;1;0.00;0.10;0.00
14/04/2024;MA;MAD;DIRECTRETAIL;ZKL;2;0.00;0.10;0.00
14/04/2024;MA;MAD;DIRECTRETAIL;ZTA;14;9310.00;0.10;884.45
14/04/2024;MV;MVR;DIRECTRETAIL;ZTA;10;12725.00;0.06;776.23
14/04/2024;MX;MXN;CEF;ZTA;101;66833.00;0.05;3134.47
14/04/2024;MX;MXN;CSC;ZKL;5;0.00;0.05;0.00
14/04/2024;MX;MXN;CSC;ZL2;1;988.00;0.05;46.34
14/04/2024;MX;MXN;CSC;ZLD;1;1.00;0.05;0.05
14/04/2024;MX;MXN;CSC;ZTA;11;8943.60;0.05;419.45
14/04/2024;MX;MXN;DIRECTRETAIL;ZKL;12;0.00;0.05;0.00
14/04/2024;MX;MXN;DIRECTRETAIL;ZTA;458;415330.90;0.05;19479.02
14/04/2024;MX;MXN;INDIRECTRETAIL;ZBC;200;103202.00;0.05;4840.17
14/04/2024;MX;MXN;WEBSITE;ZL2;3;2964.00;0.05;139.01
14/04/2024;MX;MXN;WEBSITE;ZLD;10;10.00;0.05;0.47
14/04/2024;MX;MXN;WEBSITE;ZTA;42;47962.20;0.05;2249.43
14/04/2024;PH;PHP;CEF;ZTA;399;172590.00;0.02;2821.85
